timestamp,PB11,,Water,Level,in,m,NAP
10,03,2008,16,00,00.000,-4.14
10,03,2008,17,00,00.000,-4.12
10,03,2008,18,00,00.000,-4.12
10,03,2008,19,00,00.000,-4.12
10,03,2008,20,00,00.000,-4.12
10,03,2008,21,00,00.000,-4.13
10,03,2008,22,00,00.000,-4.12
10,03,2008,23,00,00.000,-4.11
11,03,2008,00,00,00.000,-4.1
11,03,2008,01,00,00.000,-4.1
11,03,2008,02,00,00.000,-4.1
11,03,2008,03,00,00.000,-4.09
11,03,2008,04,00,00.000,-4.09
11,03,2008,05,00,00.000,-4.08
11,03,2008,06,00,00.000,-4.07
11,03,2008,07,00,00.000,-4.07
11,03,2008,08,00,00.000,-4.07
11,03,2008,09,00,00.000,-4.06
11,03,2008,10,00,00.000,-4.05
11,03,2008,11,00,00.000,-4.06
11,03,2008,12,00,00.000,-4.05
11,03,2008,13,00,00.000,-4.06
11,03,2008,14,00,00.000,-4.06
11,03,2008,15,00,00.000,-4.06
11,03,2008,16,00,00.000,-4.06
11,03,2008,17,00,00.000,-4.06
11,03,2008,18,00,00.000,-4.05
11,03,2008,19,00,00.000,-4.07
11,03,2008,20,00,00.000,-4.07
11,03,2008,21,00,00.000,-4.06
11,03,2008,22,00,00.000,-4.07
11,03,2008,23,00,00.000,-4.08
12,03,2008,00,00,00.000,-4.08
12,03,2008,01,00,00.000,-4.07
12,03,2008,02,00,00.000,-4.08
12,03,2008,03,00,00.000,-4.09
12,03,2008,04,00,00.000,-4.09
12,03,2008,05,00,00.000,-4.08
12,03,2008,06,00,00.000,-4.08
12,03,2008,07,00,00.000,-4.08
12,03,2008,08,00,00.000,-4.09
12,03,2008,09,00,00.000,-4.09
12,03,2008,10,00,00.000,-4.1
12,03,2008,11,00,00.000,-4.1
12,03,2008,12,00,00.000,-4.12
12,03,2008,13,00,00.000,-4.13
12,03,2008,14,00,00.000,-4.14
12,03,2008,15,00,00.000,-4.14
12,03,2008,16,00,00.000,-4.14
12,03,2008,17,00,00.000,-4.16
12,03,2008,18,00,00.000,-4.15
12,03,2008,19,00,00.000,-4.16
12,03,2008,20,00,00.000,-4.17
12,03,2008,21,00,00.000,-4.16
12,03,2008,22,00,00.000,-4.18
12,03,2008,23,00,00.000,-4.17
13,03,2008,00,00,00.000,-4.19
13,03,2008,01,00,00.000,-4.19
13,03,2008,02,00,00.000,-4.2
13,03,2008,03,00,00.000,-4.2
13,03,2008,04,00,00.000,-4.2
13,03,2008,05,00,00.000,-4.21
13,03,2008,06,00,00.000,-4.21
13,03,2008,07,00,00.000,-4.22
13,03,2008,08,00,00.000,-4.22
13,03,2008,09,00,00.000,-4.23
13,03,2008,10,00,00.000,-4.23
13,03,2008,11,00,00.000,-4.24
13,03,2008,12,00,00.000,-4.24
13,03,2008,13,00,00.000,-4.25
13,03,2008,14,00,00.000,-4.25
13,03,2008,15,00,00.000,-4.25
13,03,2008,16,00,00.000,-4.26
13,03,2008,17,00,00.000,-4.26
13,03,2008,18,00,00.000,-4.26
13,03,2008,19,00,00.000,-4.26
13,03,2008,20,00,00.000,-4.26
13,03,2008,21,00,00.000,-4.27
13,03,2008,22,00,00.000,-4.27
13,03,2008,23,00,00.000,-4.27
14,03,2008,00,00,00.000,-4.27
14,03,2008,01,00,00.000,-4.27
14,03,2008,02,00,00.000,-4.28
14,03,2008,03,00,00.000,-4.27
14,03,2008,04,00,00.000,-4.28
14,03,2008,05,00,00.000,-4.28
14,03,2008,06,00,00.000,-4.29
14,03,2008,07,00,00.000,-4.29
14,03,2008,08,00,00.000,-4.3
14,03,2008,09,00,00.000,-4.3
14,03,2008,10,00,00.000,-4.31
14,03,2008,11,00,00.000,-4.3
14,03,2008,12,00,00.000,-4.31
14,03,2008,13,00,00.000,-4.31
14,03,2008,14,00,00.000,-4.32
14,03,2008,15,00,00.000,-4.32
14,03,2008,16,00,00.000,-4.33
14,03,2008,17,00,00.000,-4.33
14,03,2008,18,00,00.000,-4.33
14,03,2008,19,00,00.000,-4.33
14,03,2008,20,00,00.000,-4.34
14,03,2008,21,00,00.000,-4.34
14,03,2008,22,00,00.000,-4.33
14,03,2008,23,00,00.000,-4.34
15,03,2008,00,00,00.000,-4.34
15,03,2008,01,00,00.000,-4.33
15,03,2008,02,00,00.000,-4.34
15,03,2008,03,00,00.000,-4.34
15,03,2008,04,00,00.000,-4.34
15,03,2008,05,00,00.000,-4.35
15,03,2008,06,00,00.000,-4.34
15,03,2008,07,00,00.000,-4.35
15,03,2008,08,00,00.000,-4.34
15,03,2008,09,00,00.000,-4.34
15,03,2008,10,00,00.000,-4.35
15,03,2008,11,00,00.000,-4.35
15,03,2008,12,00,00.000,-4.36
15,03,2008,13,00,00.000,-4.35
15,03,2008,14,00,00.000,-4.36
15,03,2008,15,00,00.000,-4.35
15,03,2008,16,00,00.000,-4.35
15,03,2008,17,00,00.000,-4.36
15,03,2008,18,00,00.000,-4.36
15,03,2008,19,00,00.000,-4.36
15,03,2008,20,00,00.000,-4.36
15,03,2008,21,00,00.000,-4.36
15,03,2008,22,00,00.000,-4.36
15,03,2008,23,00,00.000,-4.35
16,03,2008,00,00,00.000,-4.36
16,03,2008,01,00,00.000,-4.36
16,03,2008,02,00,00.000,-4.36
16,03,2008,03,00,00.000,-4.36
16,03,2008,04,00,00.000,-4.34
16,03,2008,05,00,00.000,-4.26
16,03,2008,06,00,00.000,-4.2
16,03,2008,07,00,00.000,-4.14
16,03,2008,08,00,00.000,-4.1
16,03,2008,09,00,00.000,-4.07
16,03,2008,10,00,00.000,-4.05
16,03,2008,11,00,00.000,-4.01
16,03,2008,12,00,00.000,-4
16,03,2008,13,00,00.000,-3.98
16,03,2008,14,00,00.000,-3.95
16,03,2008,15,00,00.000,-3.95
16,03,2008,16,00,00.000,-3.95
16,03,2008,17,00,00.000,-3.95
16,03,2008,18,00,00.000,-3.95
16,03,2008,19,00,00.000,-3.95
16,03,2008,20,00,00.000,-3.95
16,03,2008,21,00,00.000,-3.95
16,03,2008,22,00,00.000,-3.95
16,03,2008,23,00,00.000,-3.95
17,03,2008,00,00,00.000,-3.96
17,03,2008,01,00,00.000,-3.96
17,03,2008,02,00,00.000,-3.95
17,03,2008,03,00,00.000,-3.97
17,03,2008,04,00,00.000,-3.96
17,03,2008,05,00,00.000,-3.97
17,03,2008,06,00,00.000,-3.97
17,03,2008,07,00,00.000,-3.97
17,03,2008,08,00,00.000,-3.98
17,03,2008,09,00,00.000,-3.98
17,03,2008,10,00,00.000,-3.99
17,03,2008,11,00,00.000,-3.99
17,03,2008,12,00,00.000,-4
17,03,2008,13,00,00.000,-4
17,03,2008,14,00,00.000,-3.99
17,03,2008,15,00,00.000,-3.99
17,03,2008,16,00,00.000,-4
17,03,2008,17,00,00.000,-4
17,03,2008,18,00,00.000,-4
17,03,2008,19,00,00.000,-4
17,03,2008,20,00,00.000,-4
17,03,2008,21,00,00.000,-4
17,03,2008,22,00,00.000,-4
17,03,2008,23,00,00.000,-4
18,03,2008,00,00,00.000,-4.01
18,03,2008,01,00,00.000,-4.02
18,03,2008,02,00,00.000,-4.01
18,03,2008,03,00,00.000,-4.01
18,03,2008,04,00,00.000,-4.02
18,03,2008,05,00,00.000,-4.02
18,03,2008,06,00,00.000,-4.02
18,03,2008,07,00,00.000,-4.03
18,03,2008,08,00,00.000,-4.04
18,03,2008,09,00,00.000,-4.04
18,03,2008,10,00,00.000,-4.04
18,03,2008,11,00,00.000,-4.05
